PassengerId,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,FamilySize,Singleton,SmallFamily,LargeFamily,Embarked_C,Embarked_Q,Embarked_S,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Survived
854,1,1,16.0,0,1,154,39.4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
855,2,1,44.0,1,0,49,26.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
856,3,1,18.0,0,1,115,9.35,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
857,1,1,45.0,1,1,104,164.8667,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
858,1,2,51.0,0,0,3,26.55,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
859,3,1,24.0,0,3,57,19.2583,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
860,3,2,26.0,0,0,53,7.2292,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
861,3,2,41.0,2,0,93,14.1083,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
862,2,2,21.0,1,0,65,11.5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
863,1,1,48.0,0,0,20,25.9292,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
864,3,1,18.0,8,2,148,69.55,11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
865,2,2,24.0,0,0,39,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
866,2,1,42.0,0,0,42,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
867,2,1,27.0,1,0,161,13.8583,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
868,1,2,31.0,0,0,154,50.4958,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
869,3,2,26.0,0,0,88,9.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
870,3,2,4.0,1,1,90,11.1333,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
871,3,2,26.0,0,0,92,7.8958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
872,1,1,47.0,1,1,5,52.5542,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
873,1,2,33.0,0,0,126,5.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
874,3,2,47.0,0,0,88,9.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
875,2,1,28.0,1,0,153,24.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
876,3,1,15.0,0,0,57,7.225,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
877,3,2,20.0,0,0,128,9.8458,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
878,3,2,19.0,0,0,92,7.8958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
879,3,2,26.0,0,0,92,7.8958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
880,1,1,56.0,0,1,5,83.1583,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
881,2,1,25.0,0,1,37,26.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
882,3,2,33.0,0,0,92,7.8958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
883,3,1,22.0,0,0,130,10.5167,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
884,2,2,28.0,0,0,146,10.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
885,3,2,25.0,0,0,164,7.05,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
886,3,1,39.0,0,5,111,29.125,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
887,2,2,27.0,0,0,25,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
888,1,1,19.0,0,0,2,30.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
889,3,1,18.0,1,2,167,23.45,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
890,1,2,26.0,0,0,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
891,3,2,32.0,0,0,105,7.75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
